Income,Sex,Marital,Age,Education,Occupation,Live,Dual,Person,Person under 18,Householder,Hometype,Ethnic,Language
1,female,married,55 thru 64,college graduate,professional/managerial,more than ten years,yes,two,none,own,house,white,english
1,female,divorced or separated,45 thru 54,college graduate,professional/managerial,more than ten years,not married,three,one,rent,condominium,white,english
1,female,living together or not married,35 thru 44,graduated high school,homemaker,,no,three,one,rent,house,white,english
0,female,single or never married,18 thru 24,1 to 3 years of college,student or hs or college,more than ten years,not married,five,one,rent,apartment,white,english
1,female,single or never married,25 thru 34,college graduate,professional/managerial,one to three years,not married,,none,rent,apartment,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,,not married,four,three,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grade 8 or less,student or hs or college,less than one year,not married,,none,live with parents/family,house,white,english
1,female,single or never married,14 thru 17,grades 9 to 11,unemployed,more than ten years,not married,,none,live with parents/family,house,,
0,female,married,45 thru 54,grad study,professional/managerial,more than ten years,yes,four,one,own,house,white,english
1,female,married,35 thru 44,1 to 3 years of college,professional/managerial,four to six years,yes,four,two,rent,condominium,white,english
0,female,single or never married,18 thru 24,1 to 3 years of college,student or hs or college,seven to ten years,not married,,none,rent,apartment,asian,english
1,male,single or never married,18 thru 24,graduated high school,factory worker/laborer/driver,more than ten years,not married,four,one,live with parents/family,house,white,english
1,female,married,35 thru 44,1 to 3 years of college,sales worker,more than ten years,yes,three,one,own,house,white,english
1,male,married,35 thru 44,grad study,professional/managerial,more than ten years,yes,seven,five,own,house,white,english
1,female,married,25 thru 34,1 to 3 years of college,unemployed,less than one year,no,four,two,rent,house,white,english
1,female,single or never married,25 thru 34,college graduate,sales worker,four to six years,not married,one,none,rent,apartment,white,english
1,female,single or never married,18 thru 24,1 to 3 years of college,sales worker,,not married,three,none,live with parents/family,house,white,english
0,male,living together or not married,18 thru 24,1 to 3 years of college,factory worker/laborer/driver,seven to ten years,yes,two,none,rent,house,white,english
1,female,living together or not married,25 thru 34,1 to 3 years of college,homemaker,more than ten years,no,three,one,rent,apartment,asian,english
1,female,divorced or separated,35 thru 44,college graduate,homemaker,one to three years,not married,,none,rent,house,white,english
1,female,married,35 thru 44,graduated high school,sales worker,more than ten years,yes,four,two,rent,house,white,english
0,female,married,25 thru 34,college graduate,student or hs or college,four to six years,no,two,none,own,house,white,english
1,female,married,25 thru 34,college graduate,professional/managerial,seven to ten years,yes,three,one,own,house,white,english
1,female,married,18 thru 24,1 to 3 years of college,professional/managerial,one to three years,yes,three,one,own,house,white,english
1,female,married,45 thru 54,1 to 3 years of college,professional/managerial,more than ten years,yes,four,none,own,house,white,english
0,female,single or never married,18 thru 24,graduated high school,clerical/service worker,more than ten years,not married,one,none,rent,house,white,english
1,female,single or never married,18 thru 24,grad study,professional/managerial,,not married,one,none,rent,apartment,white,english
1,male,married,25 thru 34,1 to 3 years of college,professional/managerial,more than ten years,no,five,three,own,house,other,english
0,female,married,25 thru 34,college graduate,clerical/service worker,four to six years,not married,two,none,own,house,white,english
1,female,married,35 thru 44,grad study,professional/managerial,seven to ten years,yes,three,one,own,condominium,hispanic,spanish
1,female,married,35 thru 44,grade 8 or less,homemaker,more than ten years,yes,three,none,own,house,hispanic,spanish
0,male,single or never married,18 thru 24,1 to 3 years of college,student or hs or college,more than ten years,not married,one,none,rent,apartment,white,english
1,female,divorced or separated,25 thru 34,graduated high school,professional/managerial,more than ten years,not married,five,four,live with parents/family,house,black,english
0,male,divorced or separated,55 thru 64,1 to 3 years of college,retired,more than ten years,not married,one,none,own,house,white,english
0,female,widowed,55 thru 64,1 to 3 years of college,professional/managerial,more than ten years,not married,one,none,rent,apartment,white,english
0,male,single or never married,14 thru 17,grade 8 or less,student or hs or college,more than ten years,not married,three,one,live with parents/family,house,white,english
1,female,married,25 thru 34,1 to 3 years of college,factory worker/laborer/driver,,yes,five,none,rent,house,white,english
1,female,living together or not married,25 thru 34,graduated high school,professional/managerial,four to six years,not married,two,none,own,condominium,white,english
0,male,single or never married,18 thru 24,grades 9 to 11,clerical/service worker,more than ten years,not married,four,one,live with parents/family,condominium,white,english
1,female,married,55 thru 64,grad study,retired,more than ten years,no,two,none,own,house,white,english
0,female,single or never married,18 thru 24,grades 9 to 11,student or hs or college,one to three years,not married,eight,one,live with parents/family,house,hispanic,spanish
1,male,married,25 thru 34,1 to 3 years of college,factory worker/laborer/driver,more than ten years,yes,seven,five,rent,house,white,english
1,female,married,25 thru 34,1 to 3 years of college,homemaker,more than ten years,yes,three,one,rent,other,white,english
0,male,single or never married,18 thru 24,graduated high school,factory worker/laborer/driver,one to three years,not married,one,none,rent,apartment,white,english
0,female,single or never married,18 thru 24,1 to 3 years of college,factory worker/laborer/driver,four to six years,not married,one,none,rent,house,white,english
0,female,single or never married,25 thru 34,graduated high school,professional/managerial,seven to ten years,not married,four,none,rent,,white,
1,male,widowed,65 and over,1 to 3 years of college,retired,seven to ten years,not married,one,none,own,house,white,english
0,female,single or never married,25 thru 34,grad study,professional/managerial,one to three years,not married,one,none,rent,apartment,white,english
1,female,widowed,55 thru 64,1 to 3 years of college,homemaker,more than ten years,not married,,none,own,house,other,english
1,female,married,35 thru 44,graduated high school,professional/managerial,more than ten years,yes,six,four,own,mobile home,white,english
1,female,married,25 thru 34,graduated high school,professional/managerial,seven to ten years,yes,two,none,rent,house,white,english
0,male,living together or not married,25 thru 34,college graduate,sales worker,more than ten years,not married,two,none,rent,house,white,english
0,female,living together or not married,18 thru 24,1 to 3 years of college,clerical/service worker,more than ten years,not married,two,none,rent,house,white,english
0,female,widowed,65 and over,1 to 3 years of college,retired,more than ten years,not married,one,none,own,mobile home,white,english
0,female,single or never married,18 thru 24,graduated high school,sales worker,four to six years,not married,two,none,rent,other,white,english
1,female,married,55 thru 64,grad study,retired,more than ten years,no,two,none,own,house,white,english
0,female,divorced or separated,45 thru 54,1 to 3 years of college,retired,four to six years,not married,three,none,own,condominium,white,english
0,female,widowed,65 and over,college graduate,retired,more than ten years,not married,one,none,own,house,white,english
1,female,married,65 and over,grad study,retired,more than ten years,no,two,none,own,house,white,english
0,female,married,65 and over,1 to 3 years of college,,more than ten years,no,two,none,own,,white,english
0,female,married,25 thru 34,graduated high school,clerical/service worker,more than ten years,yes,five,three,rent,apartment,white,english
1,male,married,25 thru 34,college graduate,professional/managerial,more than ten years,yes,two,none,rent,house,white,english
1,female,married,18 thru 24,1 to 3 years of college,clerical/service worker,one to three years,yes,two,none,own,condominium,white,english
0,male,single or never married,35 thru 44,1 to 3 years of college,factory worker/laborer/driver,more than ten years,not married,one,none,rent,house,white,english
1,female,married,55 thru 64,graduated high school,homemaker,,no,three,none,own,house,white,english
1,female,divorced or separated,35 thru 44,1 to 3 years of college,professional/managerial,more than ten years,not married,one,none,own,condominium,white,english
0,female,divorced or separated,65 and over,grade 8 or less,retired,more than ten years,not married,one,none,rent,apartment,white,english
1,female,married,55 thru 64,college graduate,retired,seven to ten years,no,two,none,own,house,white,english
1,male,married,65 and over,grad study,professional/managerial,more than ten years,no,two,none,own,house,white,english
0,female,divorced or separated,35 thru 44,graduated high school,clerical/service worker,more than ten years,not married,one,none,rent,condominium,white,english
0,female,divorced or separated,35 thru 44,1 to 3 years of college,student or hs or college,seven to ten years,not married,one,none,rent,house,white,english
1,male,single or never married,25 thru 34,1 to 3 years of college,professional/managerial,one to three years,not married,one,none,rent,,white,english
1,female,married,35 thru 44,college graduate,sales worker,more than ten years,yes,two,none,own,house,white,english
0,female,single or never married,25 thru 34,1 to 3 years of college,factory worker/laborer/driver,,not married,two,none,rent,apartment,black,english
1,female,married,55 thru 64,college graduate,professional/managerial,more than ten years,yes,two,none,own,house,white,english
1,female,married,35 thru 44,1 to 3 years of college,clerical/service worker,more than ten years,yes,four,two,own,house,white,english
0,male,divorced or separated,25 thru 34,college graduate,professional/managerial,,not married,three,two,rent,house,white,english
1,female,married,25 thru 34,college graduate,sales worker,one to three years,yes,two,none,own,house,white,english
1,female,married,35 thru 44,1 to 3 years of college,professional/managerial,seven to ten years,yes,four,two,own,house,asian,english
1,female,single or never married,25 thru 34,college graduate,professional/managerial,less than one year,not married,one,none,rent,house,black,english
0,female,single or never married,18 thru 24,graduated high school,sales worker,,not married,five,two,live with parents/family,other,white,english
1,female,married,25 thru 34,1 to 3 years of college,professional/managerial,seven to ten years,yes,four,two,own,house,white,english
0,female,single or never married,18 thru 24,graduated high school,student or hs or college,,not married,seven,four,rent,house,white,english
0,female,single or never married,18 thru 24,1 to 3 years of college,student or hs or college,seven to ten years,not married,three,none,live with parents/family,,white,english
0,female,married,25 thru 34,graduated high school,clerical/service worker,seven to ten years,yes,five,two,rent,other,white,english
1,female,married,25 thru 34,college graduate,sales worker,more than ten years,yes,five,three,rent,house,white,english
1,female,married,35 thru 44,grad study,professional/managerial,seven to ten years,yes,four,two,own,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,two,live with parents/family,house,white,english
0,female,single or never married,18 thru 24,1 to 3 years of college,sales worker,more than ten years,not married,three,none,live with parents/family,house,white,english
1,female,married,45 thru 54,grad study,retired,seven to ten years,no,two,none,own,house,white,english
1,male,married,45 thru 54,college graduate,professional/managerial,,no,four,one,own,house,white,english
1,female,married,45 thru 54,graduated high school,homemaker,more than ten years,no,five,one,own,house,white,english
0,female,single or never married,18 thru 24,1 to 3 years of college,student or hs or college,more than ten years,not married,five,one,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,two,live with parents/family,apartment,black,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,three,live with parents/family,house,black,english
1,female,married,55 thru 64,1 to 3 years of college,clerical/service worker,more than ten years,yes,two,none,own,house,white,english
1,male,married,55 thru 64,1 to 3 years of college,professional/managerial,one to three years,no,two,none,own,house,white,english
1,male,married,35 thru 44,college graduate,professional/managerial,,no,,none,own,house,white,english
0,female,single or never married,18 thru 24,college graduate,professional/managerial,,not married,one,none,rent,house,hispanic,spanish
0,female,living together or not married,18 thru 24,graduated high school,sales worker,,yes,two,none,rent,house,white,english
1,female,married,25 thru 34,college graduate,homemaker,seven to ten years,no,four,two,own,house,white,english
0,male,single or never married,18 thru 24,1 to 3 years of college,professional/managerial,seven to ten years,not married,seven,none,own,condominium,white,english
0,female,married,35 thru 44,1 to 3 years of college,homemaker,seven to ten years,no,three,one,own,house,white,english
0,female,living together or not married,18 thru 24,graduated high school,sales worker,one to three years,not married,two,none,rent,house,white,english
1,male,married,35 thru 44,grad study,professional/managerial,,yes,three,none,own,house,other,
0,female,married,65 and over,graduated high school,retired,more than ten years,no,two,none,own,house,white,english
0,female,single or never married,18 thru 24,graduated high school,factory worker/laborer/driver,,not married,three,none,rent,apartment,white,english
1,male,living together or not married,35 thru 44,college graduate,professional/managerial,one to three years,not married,four,two,rent,house,white,english
1,male,married,25 thru 34,1 to 3 years of college,professional/managerial,four to six years,yes,two,none,own,house,white,english
1,female,married,35 thru 44,graduated high school,homemaker,more than ten years,no,four,two,rent,other,white,english
1,female,married,25 thru 34,1 to 3 years of college,professional/managerial,more than ten years,yes,two,none,own,house,white,
1,male,single or never married,25 thru 34,graduated high school,,,not married,one,none,rent,house,white,english
0,female,divorced or separated,25 thru 34,1 to 3 years of college,clerical/service worker,one to three years,not married,two,none,,house,white,english
0,female,married,45 thru 54,graduated high school,clerical/service worker,more than ten years,no,three,none,own,house,hispanic,english
0,female,single or never married,45 thru 54,grade 8 or less,unemployed,more than ten years,not married,two,none,rent,house,white,english
1,male,married,35 thru 44,grad study,professional/managerial,,yes,four,two,own,house,asian,english
0,female,living together or not married,18 thru 24,college graduate,student or hs or college,four to six years,not married,two,none,rent,apartment,asian,other
1,female,married,35 thru 44,grad study,professional/managerial,more than ten years,yes,three,one,own,house,white,english
1,male,married,25 thru 34,1 to 3 years of college,professional/managerial,one to three years,yes,four,two,own,house,white,english
0,female,married,18 thru 24,1 to 3 years of college,student or hs or college,one to three years,no,three,none,rent,apartment,asian,english
0,female,single or never married,25 thru 34,college graduate,student or hs or college,one to three years,not married,three,none,rent,apartment,asian,other
0,female,married,35 thru 44,grade 8 or less,unemployed,more than ten years,no,six,four,own,house,hispanic,spanish
1,male,married,25 thru 34,graduated high school,factory worker/laborer/driver,,yes,six,none,own,house,hispanic,spanish
0,female,single or never married,25 thru 34,1 to 3 years of college,clerical/service worker,,not married,four,two,rent,condominium,white,spanish
1,male,married,35 thru 44,1 to 3 years of college,factory worker/laborer/driver,more than ten years,yes,two,none,own,house,white,english
0,female,single or never married,25 thru 34,grades 9 to 11,student or hs or college,more than ten years,not married,one,none,rent,other,white,english
0,male,married,55 thru 64,graduated high school,retired,,no,two,none,own,house,white,english
1,male,married,35 thru 44,grad study,professional/managerial,,yes,three,none,own,house,white,english
1,male,divorced or separated,25 thru 34,graduated high school,professional/managerial,seven to ten years,not married,one,none,rent,house,white,english
1,female,married,45 thru 54,grad study,clerical/service worker,four to six years,no,five,two,own,house,white,english
1,female,married,45 thru 54,1 to 3 years of college,homemaker,more than ten years,no,two,none,own,house,white,english
0,female,divorced or separated,25 thru 34,graduated high school,unemployed,more than ten years,not married,two,one,rent,apartment,other,english
1,female,married,65 and over,grad study,retired,,no,three,none,own,house,white,english
1,male,single or never married,25 thru 34,1 to 3 years of college,student or hs or college,more than ten years,not married,one,none,rent,apartment,white,english
1,male,married,25 thru 34,graduated high school,professional/managerial,seven to ten years,yes,,none,rent,house,white,english
1,male,married,18 thru 24,1 to 3 years of college,sales worker,more than ten years,yes,two,none,rent,apartment,hispanic,english
1,female,married,45 thru 54,1 to 3 years of college,clerical/service worker,,yes,two,none,own,house,white,english
1,female,divorced or separated,55 thru 64,grad study,professional/managerial,four to six years,not married,one,none,rent,house,white,english
0,female,widowed,55 thru 64,1 to 3 years of college,professional/managerial,four to six years,not married,one,none,own,mobile home,white,english
0,female,single or never married,18 thru 24,1 to 3 years of college,student or hs or college,more than ten years,not married,five,none,live with parents/family,house,white,english
1,female,married,35 thru 44,1 to 3 years of college,professional/managerial,more than ten years,yes,two,none,own,house,white,english
0,female,living together or not married,18 thru 24,college graduate,professional/managerial,,not married,two,none,rent,house,white,english
0,male,living together or not married,25 thru 34,1 to 3 years of college,professional/managerial,,yes,four,none,rent,house,white,english
1,female,married,65 and over,1 to 3 years of college,retired,four to six years,no,two,none,own,house,white,english
0,male,single or never married,25 thru 34,1 to 3 years of college,student or hs or college,one to three years,not married,one,none,rent,house,other,english
0,male,living together or not married,25 thru 34,college graduate,professional/managerial,four to six years,not married,two,none,rent,apartment,white,english
0,male,single or never married,25 thru 34,college graduate,professional/managerial,one to three years,not married,four,none,rent,house,white,english
1,male,single or never married,18 thru 24,college graduate,professional/managerial,,not married,one,none,rent,house,white,english
0,female,married,35 thru 44,grad study,,more than ten years,yes,four,two,own,house,other,english
0,male,married,25 thru 34,graduated high school,homemaker,,yes,four,two,live with parents/family,house,hispanic,spanish
0,female,widowed,65 and over,1 to 3 years of college,retired,less than one year,not married,one,none,rent,condominium,white,english
1,female,married,35 thru 44,1 to 3 years of college,homemaker,seven to ten years,no,three,one,own,house,white,english
1,female,married,25 thru 34,1 to 3 years of college,professional/managerial,seven to ten years,yes,three,one,own,mobile home,white,english
1,male,married,55 thru 64,graduated high school,factory worker/laborer/driver,more than ten years,no,five,four,own,house,hispanic,spanish
0,male,single or never married,14 thru 17,grades 9 to 11,student or hs or college,seven to ten years,not married,six,four,live with parents/family,house,asian,other
1,male,single or never married,25 thru 34,1 to 3 years of college,professional/managerial,,not married,four,none,live with parents/family,house,white,english
0,female,single or never married,18 thru 24,college graduate,clerical/service worker,,not married,two,none,rent,apartment,white,english
0,female,single or never married,25 thru 34,1 to 3 years of college,clerical/service worker,more than ten years,not married,one,none,rent,apartment,hispanic,spanish
0,female,single or never married,18 thru 24,1 to 3 years of college,sales worker,four to six years,not married,five,two,live with parents/family,house,white,english
0,female,widowed,65 and over,graduated high school,homemaker,more than ten years,not married,seven,five,own,house,white,english
1,female,married,35 thru 44,graduated high school,professional/managerial,more than ten years,no,three,none,own,house,white,english
0,female,single or never married,18 thru 24,college graduate,student or hs or college,one to three years,not married,two,none,rent,house,white,english
1,female,married,65 and over,grad study,retired,more than ten years,no,two,none,own,house,white,english
0,female,married,35 thru 44,1 to 3 years of college,professional/managerial,four to six years,no,four,three,rent,apartment,black,english
1,male,married,25 thru 34,graduated high school,factory worker/laborer/driver,more than ten years,no,five,three,own,house,white,english
1,female,married,45 thru 54,1 to 3 years of college,clerical/service worker,seven to ten years,yes,six,four,rent,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,,not married,four,two,live with parents/family,house,white,english
1,female,married,45 thru 54,college graduate,professional/managerial,,yes,four,two,own,house,white,english
0,male,single or never married,25 thru 34,1 to 3 years of college,student or hs or college,one to three years,not married,one,none,rent,,east indian,english
1,female,married,45 thru 54,graduated high school,homemaker,one to three years,no,three,one,own,condominium,white,english
1,female,married,65 and over,1 to 3 years of college,retired,seven to ten years,no,two,none,own,house,white,english
0,female,single or never married,18 thru 24,1 to 3 years of college,sales worker,more than ten years,not married,two,none,rent,apartment,white,english
1,male,married,65 and over,college graduate,retired,seven to ten years,no,,none,own,house,white,english
0,male,married,35 thru 44,college graduate,clerical/service worker,four to six years,yes,two,none,rent,apartment,white,english
1,female,married,25 thru 34,college graduate,sales worker,seven to ten years,yes,two,none,rent,other,white,english
1,male,married,45 thru 54,graduated high school,professional/managerial,more than ten years,yes,four,one,own,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,three,one,live with parents/family,house,white,other
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,three,one,live with parents/family,house,hispanic,english
1,female,living together or not married,45 thru 54,college graduate,professional/managerial,seven to ten years,no,four,one,own,house,white,english
1,female,married,35 thru 44,grades 9 to 11,homemaker,more than ten years,no,four,none,own,house,american indian,english
0,female,single or never married,25 thru 34,1 to 3 years of college,professional/managerial,one to three years,not married,one,none,rent,house,white,english
1,female,married,35 thru 44,1 to 3 years of college,professional/managerial,seven to ten years,yes,four,two,own,house,white,english
1,female,married,35 thru 44,1 to 3 years of college,homemaker,more than ten years,no,three,one,own,house,white,english
1,male,married,35 thru 44,grad study,professional/managerial,,no,four,two,own,house,white,english
1,female,married,25 thru 34,college graduate,homemaker,,no,four,two,own,house,white,english
0,female,single or never married,14 thru 17,grade 8 or less,student or hs or college,more than ten years,not married,nine or more,six,live with parents/family,house,other,english
1,female,married,25 thru 34,grad study,professional/managerial,,yes,three,one,own,house,white,english
1,female,married,35 thru 44,1 to 3 years of college,professional/managerial,more than ten years,yes,three,one,own,house,white,english
1,female,married,18 thru 24,graduated high school,homemaker,,yes,three,one,own,house,hispanic,english
1,male,married,55 thru 64,graduated high school,professional/managerial,more than ten years,no,two,none,own,house,white,english
1,female,married,25 thru 34,1 to 3 years of college,professional/managerial,,yes,four,two,own,house,white,english
1,female,living together or not married,25 thru 34,grad study,professional/managerial,four to six years,not married,two,none,rent,apartment,white,english
1,female,living together or not married,45 thru 54,grad study,professional/managerial,more than ten years,yes,two,none,own,condominium,white,english
0,male,single or never married,18 thru 24,1 to 3 years of college,unemployed,more than ten years,not married,three,one,live with parents/family,house,white,english
1,male,divorced or separated,35 thru 44,college graduate,sales worker,more than ten years,not married,,none,rent,apartment,white,english
1,male,living together or not married,35 thru 44,grad study,sales worker,more than ten years,not married,two,none,own,house,white,spanish
1,male,married,35 thru 44,grad study,professional/managerial,seven to ten years,yes,five,one,own,house,white,english
1,female,single or never married,25 thru 34,1 to 3 years of college,professional/managerial,more than ten years,not married,two,none,rent,house,white,english
1,male,single or never married,25 thru 34,1 to 3 years of college,factory worker/laborer/driver,more than ten years,not married,four,none,live with parents/family,house,white,english
1,male,single or never married,35 thru 44,college graduate,professional/managerial,more than ten years,not married,one,none,own,condominium,asian,english
1,male,married,25 thru 34,college graduate,professional/managerial,more than ten years,yes,two,none,rent,house,white,english
0,female,married,18 thru 24,graduated high school,clerical/service worker,one to three years,no,four,two,rent,apartment,white,english
1,male,single or never married,18 thru 24,graduated high school,student or hs or college,four to six years,not married,three,none,own,house,white,english
0,male,single or never married,14 thru 17,grades 9 to 11,unemployed,seven to ten years,not married,four,one,rent,house,white,english
1,female,married,45 thru 54,grad study,sales worker,more than ten years,yes,two,none,own,house,white,english
1,male,single or never married,25 thru 34,college graduate,sales worker,more than ten years,not married,one,none,rent,apartment,black,
1,male,married,35 thru 44,college graduate,professional/managerial,one to three years,no,four,two,own,house,black,english
1,male,married,45 thru 54,grad study,professional/managerial,more than ten years,yes,five,one,own,house,white,english
0,male,single or never married,18 thru 24,graduated high school,unemployed,more than ten years,not married,two,none,rent,apartment,white,english
1,female,married,55 thru 64,college graduate,retired,more than ten years,no,three,none,own,house,white,english
0,male,single or never married,25 thru 34,1 to 3 years of college,military,more than ten years,not married,six,none,rent,house,white,english
1,male,single or never married,25 thru 34,grad study,professional/managerial,more than ten years,not married,one,none,rent,other,other,english
0,male,single or never married,18 thru 24,1 to 3 years of college,sales worker,more than ten years,not married,four,none,rent,apartment,white,english
1,female,single or never married,35 thru 44,1 to 3 years of college,sales worker,,not married,one,none,own,condominium,white,english
1,male,single or never married,18 thru 24,1 to 3 years of college,student or hs or college,one to three years,not married,four,two,live with parents/family,house,white,english
1,female,married,35 thru 44,1 to 3 years of college,sales worker,seven to ten years,yes,three,one,own,house,white,english
1,female,divorced or separated,35 thru 44,1 to 3 years of college,professional/managerial,,not married,three,two,live with parents/family,house,white,english
0,female,married,18 thru 24,college graduate,student or hs or college,more than ten years,no,two,none,rent,apartment,white,english
0,male,single or never married,18 thru 24,1 to 3 years of college,clerical/service worker,more than ten years,not married,five,one,rent,house,asian,english
1,male,married,35 thru 44,grad study,professional/managerial,more than ten years,yes,three,one,,house,white,english
1,male,divorced or separated,35 thru 44,college graduate,professional/managerial,one to three years,not married,one,none,rent,apartment,other,english
1,female,divorced or separated,25 thru 34,grades 9 to 11,professional/managerial,more than ten years,not married,two,one,rent,apartment,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,five,three,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,one to three years,not married,five,three,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,two,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,five,four,live with parents/family,,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,six,two,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,sales worker,more than ten years,not married,five,three,live with parents/family,house,other,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,two,live with parents/family,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,seven to ten years,not married,four,none,live with parents/family,house,white,english
0,male,single or never married,14 thru 17,graduated high school,student or hs or college,more than ten years,not married,four,two,live with parents/family,house,black,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,five,three,live with parents/family,house,white,english
0,male,single or never married,18 thru 24,grades 9 to 11,student or hs or college,one to three years,not married,two,none,rent,house,white,english
1,female,married,45 thru 54,1 to 3 years of college,professional/managerial,more than ten years,no,two,none,own,other,white,english
0,male,single or never married,14 thru 17,grades 9 to 11,,,not married,two,one,live with parents/family,house,white,english
1,female,married,35 thru 44,grad study,professional/managerial,,yes,four,two,own,house,white,english
1,male,living together or not married,35 thru 44,grad study,professional/managerial,one to three years,yes,three,one,rent,apartment,white,english
1,male,married,35 thru 44,1 to 3 years of college,sales worker,more than ten years,yes,two,none,own,other,other,english
1,male,married,35 thru 44,grad study,professional/managerial,more than ten years,no,five,three,own,house,white,english
1,male,married,25 thru 34,1 to 3 years of college,clerical/service worker,four to six years,yes,two,none,rent,apartment,white,english
1,male,married,25 thru 34,grad study,professional/managerial,more than ten years,yes,two,none,own,house,white,english
1,female,living together or not married,25 thru 34,1 to 3 years of college,professional/managerial,more than ten years,not married,two,none,rent,apartment,other,english
1,female,married,45 thru 54,grad study,professional/managerial,more than ten years,no,two,none,own,house,white,english
1,female,married,35 thru 44,grad study,homemaker,more than ten years,yes,three,none,own,house,white,english
1,male,married,45 thru 54,grad study,professional/managerial,more than ten years,yes,two,none,own,house,white,english
1,female,married,35 thru 44,1 to 3 years of college,sales worker,more than ten years,yes,two,none,own,condominium,white,english
1,female,married,25 thru 34,grad study,professional/managerial,more than ten years,yes,five,three,own,house,white,english
0,female,divorced or separated,55 thru 64,grad study,retired,more than ten years,not married,one,one,rent,apartment,white,english
1,female,single or never married,35 thru 44,college graduate,professional/managerial,more than ten years,not married,one,none,live with parents/family,condominium,asian,english
0,female,divorced or separated,25 thru 34,1 to 3 years of college,clerical/service worker,more than ten years,not married,two,one,rent,condominium,hispanic,english
1,female,married,65 and over,graduated high school,retired,,no,two,none,own,house,white,english
1,male,divorced or separated,55 thru 64,grad study,professional/managerial,more than ten years,not married,two,none,own,house,white,english
1,male,single or never married,55 thru 64,college graduate,professional/managerial,more than ten years,not married,one,none,own,condominium,white,english
1,male,single or never married,14 thru 17,grade 8 or less,military,more than ten years,not married,five,three,live with parents/family,condominium,pacific islander,english
1,male,married,25 thru 34,grad study,professional/managerial,four to six years,no,three,one,own,house,white,english
1,female,divorced or separated,45 thru 54,college graduate,professional/managerial,more than ten years,not married,one,none,rent,condominium,black,english
1,female,divorced or separated,35 thru 44,college graduate,professional/managerial,more than ten years,not married,one,none,own,house,black,english
1,male,living together or not married,25 thru 34,college graduate,professional/managerial,more than ten years,not married,two,none,rent,apartment,white,english
1,female,living together or not married,18 thru 24,1 to 3 years of college,student or hs or college,more than ten years,not married,two,none,rent,apartment,white,english
1,female,married,35 thru 44,1 to 3 years of college,sales worker,four to six years,yes,two,none,own,house,white,english
0,female,divorced or separated,55 thru 64,1 to 3 years of college,retired,seven to ten years,not married,one,none,rent,apartment,white,english
1,male,single or never married,14 thru 17,grade 8 or less,unemployed,more than ten years,not married,eight,four,own,house,white,english
0,female,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,six,three,live with parents/family,house,white,english
0,male,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,two,live with parents/family,house,white,other
1,male,living together or not married,18 thru 24,college graduate,professional/managerial,more than ten years,yes,two,none,live with parents/family,house,asian,english
0,male,single or never married,14 thru 17,grades 9 to 11,sales worker,seven to ten years,not married,four,none,live with parents/family,house,asian,english
0,female,single or never married,18 thru 24,1 to 3 years of college,clerical/service worker,more than ten years,not married,three,one,live with parents/family,house,white,english
1,female,married,25 thru 34,1 to 3 years of college,professional/managerial,more than ten years,yes,two,none,own,house,white,english
0,male,single or never married,14 thru 17,grades 9 to 11,student or hs or college,seven to ten years,not married,,none,live with parents/family,,,english
1,female,,25 thru 34,1 to 3 years of college,clerical/service worker,more than ten years,yes,four,two,rent,other,white,english
0,male,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,four,one,live with parents/family,house,asian,english
1,female,divorced or separated,45 thru 54,graduated high school,professional/managerial,one to three years,not married,two,none,own,condominium,white,english
1,female,married,45 thru 54,graduated high school,homemaker,more than ten years,no,three,none,own,,white,english
1,female,single or never married,25 thru 34,college graduate,sales worker,,not married,one,none,rent,apartment,white,english
1,female,married,45 thru 54,college graduate,professional/managerial,more than ten years,yes,two,none,own,house,white,english
1,male,divorced or separated,35 thru 44,1 to 3 years of college,professional/managerial,seven to ten years,not married,one,none,own,apartment,white,english
